wind_speed_mps	wind_direction_deg	price_da_eur_mwh	price_capacity_up_eur_mw_h	price_activation_up_eur_mwh	volume_activation_up_pu	price_imbalance_eur_mwh
15.751152181012808	199.58561585773191	170.94999999999999	0	175.02000000000001	0.39914529914529917	289
15.730107056872001	199.51765479551449	168.97	0	175	0.030769230769230771	289
15.981675716266835	199.39186391702552	168.97	0	175	0.016239316239316237	289
16.233244375661684	199.26607303853655	168.97	0	175	0.0008547008547008547	175
16.484813035056533	199.14028216004758	168.97	0	175	0.0025641025641025641	175
16.736381694451381	199.01449128155861	160.99000000000001	0	176.91	0.4564102564102564	176.91
16.918907003050869	198.68647786826793	160.99000000000001	0	175	0.076068376068376076	175
17.101432311650363	198.35846445497725	160.99000000000001	0	174.36000000000001	0.0059829059829059825	174.36000000000001
17.283957620249851	198.03045104168658	160.99000000000001	0	172.47	0.0025641025641025641	172.47
17.466482928849345	197.7024376283959	149.62	0	174.41	0.14017094017094017	174.41
17.562937544715027	197.82691853388013	149.62	0	174.61000000000001	0.22564102564102562	325
17.659392160580708	197.95139943936437	149.62	0	171.43000000000001	0	410
17.755846776446386	198.07588034484857	149.62	0	170	0	325
17.852301392312071	198.2003612503328	131.03999999999999	0	175	0.039316239316239315	175
18.140237100147559	198.80355352897956	131.03999999999999	0	175	0.1111111111111111	175
18.42817280798306	199.40674580762629	131.03999999999999	0	175	0.0085470085470085479	175
18.716108515818561	200.00993808627305	131.03999999999999	0	172.09999999999999	0.0059829059829059825	172.09999999999999
19.004044223654049	200.61313036491981	114.69	0	173.91	0.028205128205128202	173.91
19.073942748945175	200.11345939155657	114.69	0	175.22	0.47521367521367525	175.22
19.143841274236301	199.61378841819334	114.69	0	172.80000000000001	0.054700854700854701	172.80000000000001
19.213739799527424	199.11411744483013	114.69	0	173.94	0.013675213675213675	173.94
19.283638324818554	198.61444647146692	93.760000000000005	0	174.78	0.13675213675213677	174.78
19.580870922924348	200.11273841928124	93.760000000000005	0	175	0.090598290598290596	175
19.878103521030155	201.61103036709557	93.760000000000005	0	175	0	175
20.175336119135949	203.10932231490989	93.760000000000005	0	175	0	175
20.47256871724176	204.60761426272416	80.170000000000002	0	185	0.0025641025641025641	185
20.474120974265247	207.94530470460427	80.170000000000002	0	185	0.0059829059829059825	185
20.475673231288734	211.28299514648438	80.170000000000002	0	185	0	325
20.477225488312222	214.62068558836449	80.170000000000002	0	185	0.04786324786324786	185
20.478777745335705	217.95837603024461	69.319999999999993	81.806000000000012	197.99000000000001	0.40170940170940173	197.99000000000001
20.377954850798876	219.93203615433231	69.319999999999993	81.806000000000012	185	0.01282051282051282	185
20.277131956262046	221.90569627842012	69.319999999999993	81.806000000000012	185	0.0017094017094017094	185
20.176309061725217	223.87935640250782	69.319999999999993	81.806000000000012	185	0.0076923076923076927	185
20.075486167188394	225.85301652659561	39.579999999999998	81.806000000000012	185	0.070940170940170952	185
20.036344174965638	226.25491668868509	39.579999999999998	81.806000000000012	185	0.035897435897435902	185
19.997202182742882	226.65681685077456	39.579999999999998	81.806000000000012	185	0.034188034188034191	185
19.958060190520129	227.05871701286404	39.579999999999998	81.806000000000012	185	0.0008547008547008547	185
19.918918198297366	227.46061717495351	2.6200000000000001	81.806000000000012	185	0.0076923076923076927	185
19.982432109367355	227.78172494824028	2.6200000000000001	81.806000000000012	185	0.016239316239316237	185
20.045946020437349	228.10283272152705	2.6200000000000001	81.806000000000012	185	0.02564102564102564	185
20.109459931507338	228.42394049481382	2.6200000000000001	81.806000000000012	185	0.05897435897435898	185
20.172973842577335	228.74504826810059	0.84999999999999998	81.806000000000012	185	0.035897435897435902	185
20.145705515475644	228.76609452415676	0.84999999999999998	81.806000000000012	185	0.0042735042735042739	185
20.118437188373953	228.78714078021295	0.84999999999999998	81.806000000000012	185	0.0034188034188034188	185
20.091168861272266	228.80818703626915	0.84999999999999998	81.806000000000012	185	0.009401709401709403	185
20.063900534170568	228.82923329232531	11.02	81.807333333333347	185	0.052136752136752132	185
20.068607449676524	228.99148022697432	11.02	81.807333333333347	185	0.01282051282051282	185
20.073314365182483	229.15372716162329	11.02	81.807333333333347	185	0.034188034188034191	185
20.078021280688439	229.3159740962723	11.02	81.807333333333347	190.81	0.1299145299145299	190.81
20.082728196194395	229.4782210309213	61.030000000000001	81.807333333333347	185	0	185
20.037991880493099	228.91062570550039	61.030000000000001	81.807333333333347	185	0.02735042735042735	185
19.993255564791802	228.34303038007948	61.030000000000001	81.807333333333347	185	0.052136752136752132	185
19.948519249090502	227.7754350546586	61.030000000000001	81.807333333333347	185	0.083760683760683768	185
19.903782933389202	227.20783972923769	94.599999999999994	81.807333333333347	185	0.086324786324786323	185
20.115286259768304	227.76194047296698	94.599999999999994	81.807333333333347	185	0.24273504273504273	185
20.326789586147406	228.31604121669625	94.599999999999994	81.807333333333347	185	0.0068376068376068376	185
20.538292912526494	228.87014196042551	94.599999999999994	81.807333333333347	185	0.23418803418803419	185
20.749796238905599	229.42424270415481	134.16	81.807333333333347	184.78	0.0017094017094017094	184.78
